FECHA,CO,NO,NO2,NOX,O3,PM10,SO2
14/11/2021,0.24,8,21,28,31,48,1
14/11/2021,0.23,5,16,20,25,37,0
14/11/2021,0.18,8,23,32,22,39,2
14/11/2021,0.21,3,22,25,17,24,3
14/11/2021,0.17,3,18,21,18,18,1
14/11/2021,0.14,1,20,22,17,15,1
15/11/2021,0.16,2,20,22,12,14,5
15/11/2021,0.14,3,21,23,8,23,12
15/11/2021,0.13,5,28,34,5,48,34
15/11/2021,0.06,4,24,29,7,40,30
15/11/2021,0.03,1,10,11,17,18,5
15/11/2021,0.21,22,15,37,10,19,5
15/11/2021,0.35,38,28,66,3,32,4
15/11/2021,0.6,65,29,94,3,43,4
15/11/2021,0.62,69,30,100,8,60,9
15/11/2021,0.49,47,33,79,16,39,8
15/11/2021,0.26,18,24,43,33,49,8
15/11/2021,0.27,13,19,33,39,42,15
15/11/2021,0.21,11,17,28,47,37,8
15/11/2021,0.17,8,16,24,52,39,7
15/11/2021,0.13,9,14,23,55,35,3
15/11/2021,0.06,6,18,24,53,41,4
15/11/2021,0.17,16,21,36,46,42,10
15/11/2021,0.2,5,24,29,35,41,11
15/11/2021,0.12,5,22,28,26,58,2
15/11/2021,0.22,7,24,31,24,61,5
15/11/2021,0.21,6,31,37,15,34,5
15/11/2021,0.25,6,29,35,11,32,19
15/11/2021,0.22,4,28,33,10,30,49
15/11/2021,0.13,3,21,24,16,26,31
16/11/2021,-99,-99,-99,-99,-99,22,-99
16/11/2021,-99,-99,-99,-99,-99,32,-99
16/11/2021,-99,-99,-99,-99,-99,-99,-99
16/11/2021,0.13,6,22,29,9,14,2
16/11/2021,0.14,8,25,33,7,20,3
16/11/2021,0.26,19,28,47,5,15,1
16/11/2021,0.49,46,33,78,2,24,3
16/11/2021,1.23,120,37,157,3,56,4
16/11/2021,1.38,100,42,142,7,72,5
16/11/2021,1.04,62,47,109,15,72,6
16/11/2021,0.73,54,56,110,22,73,9
16/11/2021,0.7,38,59,97,36,78,7
16/11/2021,0.51,17,41,57,52,56,5
16/11/2021,0.39,10,32,42,58,49,6
16/11/2021,0.32,7,31,37,69,46,7
16/11/2021,0.25,3,28,31,73,45,4
16/11/2021,0.3,2,30,32,71,47,4
16/11/2021,0.45,2,40,42,52,56,2
16/11/2021,0.77,10,60,70,22,56,3
16/11/2021,0.57,6,46,53,20,57,2
16/11/2021,0.9,24,57,80,8,56,3
16/11/2021,0.46,8,39,47,14,60,4
16/11/2021,0.31,5,33,39,-99,44,8
16/11/2021,0.39,21,43,64,-99,52,12
17/11/2021,0.47,28,45,73,-99,54,13
17/11/2021,0.24,3,33,35,8,26,7
17/11/2021,0.13,1,25,27,13,30,4
17/11/2021,0.11,2,26,28,12,28,3
17/11/2021,0.11,1,23,24,12,25,3
17/11/2021,0.31,23,34,57,3,30,2
17/11/2021,0.74,68,38,105,2,43,3
17/11/2021,1.44,130,39,168,3,60,5
17/11/2021,1.48,119,52,171,7,84,6
17/11/2021,0.62,29,41,70,25,63,2
17/11/2021,0.78,38,58,96,29,74,6
17/11/2021,0.61,27,53,80,38,68,6
17/11/2021,0.19,6,19,25,59,43,4
17/11/2021,0.32,9,28,37,67,54,4
17/11/2021,0.29,6,29,34,77,54,4
17/11/2021,0.4,9,40,49,77,89,5
17/11/2021,0.54,9,38,48,73,72,8
17/11/2021,0.61,8,44,52,61,75,3
17/11/2021,0.97,22,66,88,27,91,3
17/11/2021,0.69,18,65,83,13,68,2
17/11/2021,0.97,24,67,91,5,107,5
17/11/2021,0.67,20,58,77,5,105,2
17/11/2021,0.46,9,45,54,10,72,2
17/11/2021,0.28,3,33,36,20,45,4
18/11/2021,0.29,6,42,49,11,51,3
18/11/2021,0.19,1,28,29,19,40,3
18/11/2021,0.16,1,25,27,19,30,2
18/11/2021,0.11,1,26,27,17,29,1
18/11/2021,0.18,5,29,34,10,31,1
18/11/2021,0.26,6,32,38,9,27,1
18/11/2021,0.76,70,42,113,2,48,2
18/11/2021,1.56,120,40,160,3,77,3
18/11/2021,1.96,163,58,220,5,89,5
18/11/2021,1.28,77,68,145,15,79,4
18/11/2021,0.6,29,48,77,33,66,3
18/11/2021,0.46,21,48,68,41,59,3
18/11/2021,0.53,12,40,53,57,78,2
18/11/2021,0.58,11,45,56,66,87,5
18/11/2021,0.24,9,25,33,65,52,2
18/11/2021,0.32,8,25,34,64,58,2
18/11/2021,0.25,6,25,31,68,52,3
18/11/2021,0.49,8,40,49,51,54,3
18/11/2021,0.21,15,32,47,16,-99,1
18/11/2021,0.17,9,23,32,18,-99,3
18/11/2021,0.12,6,20,26,22,-99,12
18/11/2021,0.12,6,26,32,18,-99,4
18/11/2021,0.19,6,32,39,11,-99,3
18/11/2021,0.2,5,24,28,14,-99,8
19/11/2021,0.13,3,19,22,15,-99,7
19/11/2021,0.04,1,15,17,18,-99,5
19/11/2021,0,1,12,12,22,-99,2
19/11/2021,0,0,10,10,24,-99,2
19/11/2021,0.06,2,13,15,20,-99,2
19/11/2021,0.13,4,25,29,11,-99,3
19/11/2021,0.26,17,37,54,4,-99,2
19/11/2021,0.43,28,36,64,5,-99,2
19/11/2021,0.63,40,35,75,5,-99,2
19/11/2021,0.67,41,28,69,9,-99,6
19/11/2021,0.46,28,26,53,13,-99,4
19/11/2021,0.49,24,22,45,16,-99,7
19/11/2021,0.4,20,22,41,19,-99,4
